row_id,b0,b1,b2,b3,b4,raw_val
0,0.10486510176934542,0.01683376118417683,0.009797956668548395,0.002980475785999012,0.0027740509472154104,8/8/20|ID-BE|Bengkulu|3|1|0|2|243|21|149|73|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|1.5|121.53|0.5|10.5|1.05|0|61.32|1.395671301|1.074145242
1,0.18162901015705685,0.060815768895762234,0.020701121372638364,0.020049673420294324,0.007919475744352358,8/24/20|ID-BA|Bali|63|0|8|55|4572|21|1219|3332|Province|n/a|Bali|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|1|57|80|636|5780|4216171|729.43|115.1317136|-8.369471688|14.94|1084.4|0|4.98|0.5|0|26.66|0.94|1
2,0.22390618021683756,0.053340193397014235,0.030832718387117816,0.014474082905674125,0.011080960600263525,1/21/21|ID-SS|Sumatera Selatan|101|6|49|46|13437|653|10829|1955|Province|n/a|Sumatera Selatan|Indonesia|Asia|Sumatera|UTC+07:00|n/a|13|4|241|387|2853|91592|8217551|89.72|104.1694647|-3.216211808|12.29|1635.16|0.73|79.46|7.95|0|80.59|0.92|6
3,0.1651474954471654,0.06611609177459667,0.05895299746367225,0.02615488124114903,0.015528962337587328,4/9/21|ID-MA|Maluku|2|0|4|-2|7403|112|6932|359|Province|n/a|Maluku|Indonesia|Asia|Maluku|UTC+09:00|n/a|9|2|118|35|1198|46914|1847097|39.37|129.576792|-3.192572|1.08|4007.91|0|60.64|6.06|0|93.64|0.22|1
4,0.13841382274250222,0.04491785029349433,0.028181956068520777,0.016278572175187273,0.009802964354691262,10/17/20|ID-KT|Kalimantan Tengah|36|0|32|4|4081|144|3439|498|Province|n/a|Kalimantan Tengah|Indonesia|Asia|Kalimantan|UTC+07:00|n/a|13|1|136|139|1432|153565|2570289|16.74|113.4176536|-1.602484653|14.01|1587.76|0|56.02|5.6|0|84.27|1.16|0
5,0.23474054732238578,0.1482054246150253,0.04878997773318206,0.06633347993390334,0.02594427720595638,5/19/21|ID-SN|Sulawesi Selatan|39|0|16|23|61794|933|60514|347|Province|n/a|Sulawesi Selatan|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|21|3|311|792|2255|46717|9426885|201.78|120.1620559|-3.731080714|4.14|6555.08|0|98.97|9.9|0|97.93|1.77|1
6,0.22881411930602852,0.04932178923206075,0.012426672967937513,0.02146305049055697,0.00616896097561038,4/12/20|IDN|Indonesia|399|46|73|280|4241|373|359|3509|Country|n/a|n/a|Indonesia|Asia|n/a|n/a|n/a|416|98|7230|8488|74953|1916907|265185520|138.34|113.921327|-0.789275|1.5|15.99|0.17|1.41|0.14|0|8.46|1.21|2.19
7,0.07786238280585517,0.012857058561227796,0.004545776319841113,0.002645734258746462,0.0010118768748512486,8/2/20|ID-KB|Kalimantan Barat|0|0|0|0|387|4|357|26|Province|n/a|Kalimantan Barat|Indonesia|Asia|Kalimantan|UTC+07:00|n/a|12|2|174|99|2031|147307|5422814|36.81|111.1211776|-0.086474572|0|71.37|0|0.74|0.07|0|92.25|1|1
8,0.1947623656291059,0.0593790890906825,0.05815212193093058,0.025729148818131334,0.014939465065340331,5/12/21|ID-BE|Bengkulu|50|0|51|-1|7367|175|6359|833|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|25.01|3684.35|0|87.52|8.75|0|86.32|3.13|1
9,0.2743563821652331,0.19056174945545507,0.07837044926076137,0.06383754272290812,0.03289251886345746,10/16/21|ID-KI|Kalimantan Timur|40|0|43|-3|157598|5419|151692|487|Province|n/a|Kalimantan Timur|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|7|3|103|197|841|129067|3552191|27.52|116.4684405|0.45385803|11.26|44366.42|0|1525.54|152.55|0|96.25|1.33|0
