row_id,b0,b1,b2,b3,b4,raw_val
28,0.18773807125369338,0.02355601225436698,0.01988403743120402,0.009247480623660678,0.002929673942692194,1|1|0|0|1|0|0|0|1|1|0|0|1|0|1|0|492.127
29,0.2108813908312198,0.09649519332179139,0.023152507136995588,0.004271119892273946,0.0026836751983016277,1|1|0|0|1|1|1|0|1|0|1|0|1|0|0|1|652.653
30,0.1317170894790979,0.034774272356058275,0.020553097941466713,0.01406481654485012,0.004210046925023586,1|0|0|0|1|1|0|1|1|0|0|1|1|0|1|0|571.473
31,0.12925687080307716,0.06656612709261285,0.02729016344838366,0.005597497936491952,0.0013670448839525385,1|1|1|0|1|1|0|1|1|1|0|0|1|0|0|1|773.277
32,0.45031240501734066,0.10598617459468962,0.07359768337926596,0.003164697815112692,0.00034080760002876576,1|1|0|0|0|0|1|1|1|1|0|0|1|1|0|0|254.707
33,0.22421635092829448,0.04870465851186682,0.043189981180934194,0.013066546536013496,0.01280063524149043,1|0|0|1|0|0|0|1|1|0|0|1|1|0|1|0|447.647
34,0.2477806596627778,0.06284041288742694,0.033629952127434005,0.014976361724855442,0.0012548725127487848,1|1|0|1|0|0|0|0|1|0|1|0|1|0|1|0|427.07
35,0.25240602657193206,0.0427481802087694,0.03346675181187666,0.0112958768512574,0.008434613041770992,1|0|0|1|0|0|0|0|1|0|1|0|1|0|1|0|446.633
36,0.15799505538491845,0.027717581460136424,0.02814346274321938,0.012426590002119299,0.009218664945316587,1|1|0|0|1|1|0|0|1|1|0|0|1|0|1|0|543.59
37,0.17196666950681874,0.0931930197180533,0.02605045520112367,0.03203254707452455,0.004594486093103105,1|0|1|0|0|1|0|1|1|0|0|1|1|0|0|1|712.727
38,0.22839496022376168,0.11098663032867243,0.0669484316287716,0.033469083079070226,0.007730043933195998,1|0|0|0|0|1|0|0|1|0|0|1|1|0|1|0|519.413
39,0.1525713253579871,0.027809139841542718,0.019627568510751713,0.004694065572363264,0.000553073778234366,1|1|1|0|1|1|0|0|1|0|0|1|1|0|1|0|535.707
40,0.121999771059807,0.02813186908915989,0.011105437881322212,0.0032326549693755965,0.0003408076000287814,1|0|0|1|0|1|1|1|1|0|1|0|1|1|0|0|305.0
41,0.12423984040940292,0.021189793156481583,0.011314112088137112,0.0031589608127702853,0.00034080760002879997,1|0|1|1|1|1|1|1|1|0|0|1|1|1|0|0|299.677
42,0.1171323194421907,0.022961209740200005,0.011467933864560236,0.003162998214991049,0.000340807600028816,1|0|1|1|0|1|0|1|1|0|0|1|1|1|0|0|295.423
43,0.10864946070836941,0.059851763115096546,0.014791898496442637,0.007225095214899863,0.0012620259576544808,1|0|1|0|1|1|0|0|1|1|0|0|1|0|0|1|807.333
44,0.2259791461828873,0.0493474200736207,0.04020396457156315,0.013639870816607709,0.014617601256121519,1|0|0|1|0|0|0|1|1|1|0|0|1|0|1|0|444.52
45,0.22075504768402265,0.11511054681432079,0.07261232019394231,0.044621712680667266,0.0075910630216648265,1|0|1|0|0|1|0|1|1|0|1|0|1|0|1|0|511.343
46,0.13026711020614576,0.026780299309929083,0.013877138306406574,0.003164697815112643,0.0003408076000288716,1|1|0|0|1|1|1|1|1|0|0|1|1|1|0|0|291.587
47,0.16743307929583784,0.047335568402470905,0.026951633485606575,0.0113229287061031,0.006497938093572272,1|0|0|1|1|1|0|0|1|0|0|1|1|0|1|0|573.757
48,0.4306936931432972,0.09546991554736656,0.04646649059380595,0.0030916169181930595,0.00034080760002876126,1|1|0|0|0|0|1|1|1|0|0|1|1|1|0|0|257.877
49,0.1661145929013877,0.07080563985132579,0.02199586429915325,0.014347275933545314,0.0023017782387333035,1|1|0|1|0|1|0|0|1|1|0|0|1|0|0|1|690.59
50,0.1785727297055261,0.06479402835805066,0.016762355419212654,0.013753211762160341,0.003253129607070334,1|1|1|0|0|1|0|1|1|1|0|0|1|0|0|1|680.617
51,0.17271696002206194,0.059101310119404345,0.04275310136410088,0.029059268897626313,0.00783315666921316,1|0|1|1|1|1|1|1|1|0|0|1|1|0|1|0|476.093
52,0.224423402745783,0.1496303613289168,0.054219580428894354,0.019875767662960387,0.004431557339348207,1|1|0|0|0|1|1|0|1|1|0|0|1|0|0|1|561.927
53,0.4310463058326462,0.10626594520703846,0.045719574004320036,0.0031646978151125,0.00034080760002871193,1|1|0|1|1|0|0|0|1|0|0|1|1|1|0|0|263.91
54,0.22051080267524864,0.13905940786914214,0.03834746905451311,0.013544190380954285,0.00200985668195374,1|1|1|1|0|1|1|0|1|0|1|0|1|0|0|1|555.613
55,0.45031240501734066,0.10615958381399465,0.08137618136913097,0.003164697815112692,0.00034080760002876576,1|1|0|0|0|0|0|0|1|1|0|0|1|1|0|0|254.587
56,0.23080325483915756,0.06481406806111138,0.020129670883449236,0.0036375939838305085,0.00034080760002876153,1|0|0|0|0|0|0|0|1|0|0|1|1|1|0|0|271.967
57,0.19003754028537354,0.06916054487776432,0.015298983712767365,0.005889119392674185,0.0032944550385282457,1|0|0|1|1|1|1|1|1|0|1|0|1|0|0|1|671.5
58,0.15630814253376446,0.06357360086406942,0.020074651470399687,0.002990489532912727,0.000340807600028796,1|0|0|0|1|0|1|1|1|0|0|1|1|1|0|0|279.303
59,0.18773807125369338,0.02355601225436698,0.021262543619879476,0.008994860033135536,0.002929673942692194,1|1|0|0|1|0|0|0|1|0|1|0|1|0|1|0|493.893
60,0.12007614145628244,0.03533708898312738,0.0167851666080583,0.003164697815112629,0.00034080760002881905,1|1|1|0|0|1|1|0|1|1|0|0|1|1|0|0|275.993
61,0.12170657528964253,0.024162234477502816,0.01331934192037892,0.0031710659826425895,0.0003408076000287691,1|1|0|1|1|1|0|1|1|0|1|0|1|1|0|0|291.2
62,0.12253283204814991,0.032275817707275355,0.032244997519805384,0.0060637227595674165,0.003418425953075975,1|0|1|0|1|0|0|1|1|1|0|0|1|0|0|1|729.3
63,0.8928654806417606,0.2709107284338298,0.1101556581740292,0.0031646978151126126,0.0003408076000287831,1|1|1|0|1|0|1|1|1|0|0|1|1|1|0|0|253.08
64,0.1995007217395146,0.07480134072119843,0.045735345225910606,0.008778637000488223,0.0012420744117016143,1|0|1|1|0|0|1|1|1|0|0|1|1|0|1|0|380.18
65,0.16385714630863737,0.05335248483679434,0.04384135107084393,0.036089584143665324,0.008865477796387683,1|0|1|1|1|1|1|0|1|1|0|0|1|0|1|0|476.223
66,0.1368252883101468,0.04301489122085236,0.009296742522444671,0.004760254628656934,0.0003408076000288086,1|1|1|0|0|0|1|0|1|1|0|0|1|0|0|1|491.52
67,0.12423984040940292,0.021072875953341015,0.011185491756770678,0.0031244234812833702,0.0003408076000287587,1|0|1|1|1|1|0|1|1|1|0|0|1|1|0|0|299.647
68,0.19801174079365502,0.025206734971929472,0.018209764882737685,0.015374779359410666,0.00034080760002878045,1|1|1|1|1|0|0|0|1|0|0|1|1|0|1|0|488.773
69,0.23489955516175343,0.11586879642784481,0.026663746218318494,0.018668417006993433,0.00047232368816698165,1|1|1|1|0|1|1|1|1|1|0|0|1|0|1|0|407.757
70,0.21427023532245423,0.13359369241557456,0.056440792592425695,0.01450520388672162,0.0019259515334401915,1|0|1|1|0|1|1|0|1|1|0|0|1|0|0|1|575.863
71,0.6290851574817969,0.7488438567851206,0.3533504763109878,0.0031646978151126767,0.00034080760002884827,1|1|1|0|0|0|0|0|1|1|0|0|1|1|0|0|244.39
72,0.1484319856065169,0.02640287589878765,0.01281723448991544,0.003164697815112643,0.0003408076000288716,1|1|0|0|1|1|0|0|1|1|0|0|1|1|0|0|291.633
73,0.18674590444581637,0.05792470980192747,0.018047359632138726,0.004958173279693979,0.0022415691440677028,1|1|0|0|1|0|1|0|1|0|1|0|1|0|1|0|433.86
74,0.121999771059807,0.028876505875912787,0.010880675513879222,0.003194923523622313,0.00034080760002877443,1|0|0|0|0|1|0|1|1|0|1|0|1|1|0|0|305.443
75,0.2170518801381579,0.10772491139656837,0.03665779508512485,0.034869130535201,0.008575304328962524,1|0|0|1|0|1|1|0|1|1|0|0|1|0|1|0|432.773
76,0.1785727297055261,0.09477104456250893,0.017997411330777296,0.011322810135155202,0.003253129607070334,1|1|1|1|0|1|0|1|1|0|1|0|1|0|0|1|683.257
77,0.21438230757666543,0.06991803242769054,0.02143215099646811,0.004432584548678986,0.00519708753030129,1|1|0|1|1|1|1|1|1|1|0|0|1|0|0|1|651.203
78,0.5970520318366308,0.5956086044168133,0.36189658951514986,0.0031646978151126767,0.00034080760002884827,1|1|1|1|0|0|0|1|1|1|0|0|1|1|0|0|244.353
79,0.10546985761194573,0.018825555111921972,0.01030982143462345,0.003155555635590673,0.0003408076000287685,1|0|0|1|1|1|1|0|1|1|0|0|1|1|0|0|310.153
80,0.20471517483360727,0.02301282819590268,0.012042375743941229,0.010865319412834674,0.0004360382655206158,1|1|0|1|1|0|1|1|1|0|1|0|1|0|0|1|615.06
81,0.16652257316014674,0.037740894623078045,0.011495651365099705,0.0044667101821186566,0.001119001082125873,1|0|0|0|0|0|1|0|1|0|1|0|1|0|0|1|511.153
82,0.16598019264575764,0.062067998789793355,0.014260690717307073,0.006199284465737273,0.00042751285531723957,1|1|1|0|1|1|1|0|1|0|1|0|1|0|1|0|456.707
83,0.21076430135685906,0.024517619518476752,0.012964105611341722,0.010865319412834674,0.0004360382655206158,1|1|0|1|1|0|1|0|1|0|0|1|1|0|0|1|615.9
84,0.19190509812429232,0.019871825338605483,0.01650339304618431,0.007246864755865355,0.0007525800241107736,1|0|0|1|1|0|1|1|1|1|0|0|1|0|0|1|629.39
85,0.1368252883101468,0.04510597437022527,0.02646829678978407,0.004288963506179056,0.00034080760002876614,1|1|1|1|0|0|1|0|1|0|1|0|1|0|0|1|492.13
86,0.15714377552796166,0.09183142520504622,0.027383063330101313,0.028933369661627174,0.007957208177046144,1|0|0|0|0|1|0|1|1|0|1|0|1|0|0|1|722.037
87,0.18542021352113244,0.02570006885720195,0.018209764882737685,0.015374779359410666,0.00034080760002878045,1|1|1|1|1|0|0|1|1|0|0|1|1|0|1|0|488.26
88,0.1683540947123314,0.07102714824725669,0.04507218657822654,0.010633550369524675,0.001993242635582282,1|0|0|1|0|0|1|1|1|0|0|1|1|0|1|0|382.98
89,0.12253283204814991,0.041785176617807236,0.030623735520277584,0.0060246624993630735,0.005553543011965041,1|0|1|0|1|0|0|0|1|0|0|1|1|0|0|1|731.76
90,0.17196666950681874,0.07167914684948427,0.030223835691024777,0.031200741342304966,0.0049362966624933,1|0|1|1|0|1|0|0|1|1|0|0|1|0|0|1|716.033
91,0.1634676748168397,0.041433491094958905,0.025574346142189786,0.00529350120182813,0.0011385819088083056,1|1|0|1|0|0|1|0|1|0|1|0|1|0|0|1|497.333
92,0.17196666950681874,0.09627706550979867,0.027249920175523423,0.03203254707452455,0.004594486093103105,1|0|1|0|0|1|0|1|1|0|1|0|1|0|0|1|712.637
93,0.2398718141027663,0.04675956321277878,0.04662114514596662,0.008331645510073588,0.0053599585816066575,1|0|1|1|0|0|0|1|1|0|0|1|1|0|1|0|440.41
94,0.1683540947123314,0.08546403265426038,0.0473281658926538,0.010573968070411149,0.001993242635582282,1|0|0|1|0|0|1|1|1|1|0|0|1|0|1|0|380.1
95,0.1368616025049776,0.03730258581750166,0.01682022453895149,0.0031646978151126212,0.00034080760002882875,1|1|1|1|0|1|0|1|1|0|0|1|1|1|0|0|275.427
96,0.1443443871240976,0.024594081993869216,0.012425023700642523,0.003171628771737851,0.00034080760002877877,1|1|0|1|1|1|1|0|1|1|0|0|1|1|0|0|291.043
97,0.24354349158287264,0.04947528402224877,0.026732796943988026,0.012184932969214614,0.01030910246057848,1|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|442.25
98,0.22051080267524864,0.11716695865720182,0.04553992050134909,0.01356121696012798,0.003571849881047952,1|1|1|0|0|1|1|0|1|0|0|1|1|0|0|1|556.63
99,0.1634676748168397,0.037921143746162886,0.011089028656839596,0.0053091308856265985,0.002123505614539335,1|1|0|0|0|0|1|0|1|1|0|0|1|0|0|1|496.893
