row_id,b0,b1,b2,b3,b4,raw_val
72,0.5643620740064038,0.12694583947569,0.08764791228450614,0.10194368998514818,0.07070929103422044,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|40.0|4.0|30.0|60.0|16.0|10.0|10.0|55.0|90.0|2.0|23.0|25.0|50.0|25.0|50.0|75.0|70.0|4.0|5989.0|7.0|2048.0|10.0|1573.5
73,0.4422865186262801,0.16492661335831996,0.06984055640066332,0.10556102753800908,0.05675358119578022,1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|13.0|20.0|1.0|55.0|80.0|12.0|6.0|3.0|55.0|90.0|1.0|16.0|10.0|65.0|15.0|20.0|40.0|75.0|16.0|8192.0|12.0|512.0|20.0|2151.0
74,0.4614040508523364,0.10394271492443909,0.06463971613458147,0.07789426355719381,0.06056380753796542,0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|5.0|4.0|60.0|65.0|8.0|17.0|5.0|55.0|55.0|4.0|19.0|35.0|80.0|20.0|45.0|30.0|65.0|8.0|6828.0|15.0|256.0|25.0|1791.5
75,0.49961809906757093,0.11583977259387375,0.06306803042508337,0.0771354176947354,0.056754455378111655,1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|10.0|25.0|1.0|65.0|65.0|6.0|30.0|11.0|65.0|60.0|1.0|20.0|10.0|70.0|50.0|35.0|85.0|60.0|8.0|1792.0|6.0|2048.0|11.0|1817.0
76,0.49505603055058156,0.10321511227333519,0.06139686799743132,0.07815658853362517,0.0599250352667063,0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|35.0|10.0|45.0|60.0|9.0|28.0|9.0|65.0|55.0|6.0|21.0|10.0|55.0|35.0|40.0|10.0|85.0|1.0|5199.0|7.0|2048.0|16.0|634.0
77,0.5060658317010766,0.10677605932264715,0.0646056550994946,0.08058096209575928,0.05698262406615538,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|30.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|10.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|753.5
78,0.44905006199204867,0.1104163473331932,0.0729986458626072,0.07108300370283142,0.060526232535877814,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|10.0|40.0|90.0|70.0|2.0|4096.0|8.0|1024.0|10.0|485.0
79,0.4660695956972917,0.11010864466465961,0.06996164169809713,0.07995403181296518,0.05290635032017334,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|30.0|1.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|530.5
80,0.4757529029543827,0.12232602941593851,0.07555725920455515,0.07856600642216462,0.05704860316066646,1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|15.0|5.0|21.0|30.0|70.0|14.0|26.0|2.0|35.0|60.0|4.0|18.0|45.0|55.0|45.0|10.0|20.0|60.0|2.0|4730.0|5.0|512.0|20.0|464.0
81,0.4778877613007733,0.1332160888836869,0.08462408637527327,0.09126088737259322,0.06837638537032442,0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|11.0|25.0|26.0|45.0|60.0|4.0|16.0|5.0|30.0|90.0|1.0|30.0|10.0|65.0|15.0|30.0|65.0|85.0|2.0|3104.0|6.0|2048.0|5.0|550.5
82,0.5545723054969369,0.13345686673394483,0.06887231800127044,0.0737494765607921,0.056322976948520634,0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|10.0|1.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|8192.0|8.0|1024.0|10.0|617.0
83,0.4765976296976064,0.10664517945933674,0.07218484663530024,0.08394582157255577,0.06289847558828034,0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|90.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|568.0
84,0.48302645774322733,0.11065446492957458,0.0632529451864836,0.07810642461756616,0.05650061208041456,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|13.0|20.0|12.0|30.0|85.0|4.0|23.0|2.0|35.0|75.0|4.0|20.0|15.0|70.0|50.0|20.0|85.0|75.0|8.0|3972.0|5.0|2048.0|14.0|1807.0
85,0.4842561037087577,0.10876150109432156,0.07044659158536841,0.0913114304755992,0.06446512950931793,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|1.0|50.0|80.0|3.0|15.0|50.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|751.0
86,0.48198324030446316,0.12491375234034666,0.08325181115898272,0.07749843319066889,0.0726778606546768,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|25.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|1.0|4096.0|8.0|1024.0|10.0|486.5
87,0.4976431899028084,0.15748041584986583,0.07207284017727658,0.08018390004620422,0.06297151418475694,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|35.0|1.0|45.0|65.0|14.0|30.0|1.0|45.0|90.0|3.0|16.0|10.0|90.0|40.0|30.0|50.0|60.0|8.0|6272.0|10.0|1024.0|20.0|6195.0
88,0.46702357974287806,0.10469190259032085,0.06622489339410674,0.0794021429496992,0.057156008819301087,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|10.0|40.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|808.0
89,0.4679402074359917,0.1149006813691749,0.07496625704500329,0.07204904077471741,0.05963693963256433,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|55.0|1.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|560.0
90,0.4835132961256325,0.10817607861948672,0.059519271972638864,0.08526493151572646,0.05414952633386166,0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|10.0|40.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|10.0|20.0|70.0|2.0|4096.0|8.0|1024.0|10.0|831.0
91,0.5579778848973217,0.11387859474539076,0.07564809246459235,0.07910948034602641,0.06045154078278836,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|1.0|4096.0|16.0|1024.0|10.0|537.5
92,0.4972611143279263,0.10905999907761331,0.0729252832530499,0.08460625505527304,0.06135140073904823,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|1.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|2048.0|10.0|813.0
93,0.46099510378333025,0.1232035564660162,0.06607711448301044,0.0765681805946676,0.056938481493396066,0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|2.0|40.0|27.0|45.0|70.0|2.0|6.0|8.0|70.0|80.0|4.0|26.0|30.0|60.0|35.0|15.0|75.0|55.0|4.0|5916.0|4.0|1024.0|23.0|748.5
94,0.4832324943969417,0.11855317288941314,0.06919703664615234,0.08148378911162328,0.057765979078887975,1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|11.0|40.0|17.0|75.0|90.0|16.0|15.0|10.0|25.0|90.0|5.0|17.0|30.0|50.0|10.0|10.0|10.0|70.0|32.0|4352.0|9.0|2048.0|25.0|6398.5
95,0.5316300465441639,0.26299489716768404,0.2050448208417235,0.08260696294593761,0.05898147247510441,0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|11.0|40.0|20.0|30.0|60.0|6.0|20.0|4.0|70.0|80.0|3.0|22.0|40.0|85.0|30.0|50.0|75.0|80.0|4.0|2161.0|14.0|1024.0|10.0|1049.5
96,0.7629811795628405,0.26568380722656465,0.12203100111543748,0.10421152598352224,0.06857965048263247,1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|10.0|10.0|4.0|50.0|80.0|16.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|90.0|2.0|4096.0|8.0|1024.0|10.0|454.0
97,0.4820731853009578,0.11888847145603236,0.07682237633091533,0.10660591627100763,0.08774044789278597,0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|10.0|4.0|50.0|80.0|2.0|8.0|3.0|50.0|80.0|3.0|15.0|20.0|75.0|20.0|40.0|20.0|70.0|2.0|4096.0|8.0|2048.0|10.0|558.0
98,0.5552713997819043,0.24480561223504277,0.10825403757421803,0.08602924652539137,0.05740739200639444,1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|25.0|22.0|35.0|60.0|7.0|21.0|2.0|45.0|70.0|6.0|5.0|50.0|60.0|40.0|45.0|25.0|80.0|32.0|3043.0|16.0|512.0|19.0|5409.0
99,0.5473759740850626,0.15450916347231186,0.08983070353126703,0.07684326677233237,0.05814732670327313,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|15.0|17.0|45.0|55.0|16.0|15.0|1.0|25.0|90.0|10.0|4.0|50.0|90.0|30.0|50.0|30.0|70.0|8.0|4352.0|14.0|512.0|5.0|3112.5
