row_id,b0,b1,b2,b3,b4,raw_val
49,0.004356583614528308,0.0016331593880920898,0.0009309826614582642,0.00043834990416227303,0.0005696319439506963,6/30/20|IDN|Indonesia|1293|71|1006|216|56385|2876|24806|28703|Country|n/a|n/a|Indonesia|Asia|n/a|n/a|n/a|416|98|7230|8488|74953|1916907|265185520|138.34|113.921327|-0.789275|4.88|212.62|0.27|10.85|1.08|0|43.99|1.2|1.39
50,0.0057194002477176835,0.003749294429605427,0.0026037488745490217,0.0027053916879595874,0.001965587206212983,12/1/20|ID-MU|Maluku Utara|3|0|10|-7|2376|81|1983|312|Province|n/a|Maluku Utara|Indonesia|Asia|Maluku|UTC+09:00|n/a|8|2|116|118|1063|31983|1307803|40.89|127.5391072|0.212036949|2.29|1816.79|0|61.94|6.19|0|83.46|1.5|1
51,0.02222856988542888,0.0014974281186208977,0.0002708473809612691,0.00022726426655547897,6.869000809178582e-05,11/1/21|ID-BE|Bengkulu|7|0|0|7|23098|472|22556|70|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|3.5|11551.66|0|236.05|23.61|0|97.65|1.395671301|1
52,0.015723126602172056,0.001198662452023311,0.001026296705385522,0.001643597835228378,8.101261395701731e-05,11/28/21|ID-MA|Maluku|1|0|0|1|14586|261|14307|18|Province|n/a|Maluku|Indonesia|Asia|Maluku|UTC+09:00|n/a|9|2|118|35|1198|46914|1847097|39.37|129.576792|-3.192572|0.54|7896.72|0|141.3|14.13|0|98.09|1.395671301|1
53,0.00024683235034640266,9.563993568625008e-05,4.7305955902359975e-05,6.235616002206982e-05,7.949994002950007e-05,6/23/20|ID-JA|Jambi|2|0|20|-18|114|0|66|48|Province|n/a|Jambi|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|2|141|163|1399|50058|3493357|69.79|102.7236404|-1.69769766|0.57|32.63|0|0|0|0|57.89|1.395671301|1
54,0.0036558954182784316,0.00023256581661836926,0.00010272490470628797,0.00021628292199862918,0.00020070874233191695,10/9/21|ID-SG|Sulawesi Tenggara|0|0|8|-8|20058|524|19378|156|Province|n/a|Sulawesi Tenggara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|15|2|219|377|1911|38068|2635461|69.23|122.070311|-4.124688793|0|7610.81|0|198.83|19.88|0|96.61|0|1
55,0.03284916881072655,0.01750987663406213,0.015114334082919734,0.012123185766323204,0.010085555535790333,7/20/21|ID-SN|Sulawesi Selatan|491|19|370|102|73079|1127|65435|6517|Province|n/a|Sulawesi Selatan|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|21|3|311|792|2255|46717|9426885|201.78|120.1620559|-3.731080714|52.09|7752.19|2.02|119.55|11.96|0|89.54|1.4|1.12
56,0.0001251677582586017,1.2147974910287288e-07,0.0,0.0,0.0,6/24/20|ID-NT|Nusa Tenggara Timur|0|0|0|0|112|1|47|64|Province|n/a|Nusa Tenggara Timur|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|21|1|309|327|3026|48718|5411321|111.07|121.592271|-8.682205|0|20.7|0|0.18|0.02|0|41.96|0|1
57,0.0004080664421830806,0.0002818869111118467,0.00024579408267942865,0.0001530498759915521,0.00031521236797359787,5/14/20|ID-BE|Bengkulu|2|0|0|2|42|2|2|38|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|1|21|0|1|0.1|0|4.76|1.395671301|1
58,0.009610350624138257,0.001987173021067907,0.0007404895950542399,0.0006580945067729533,0.0005079565584517361,4/28/21|ID-PA|Papua|12|0|25|-13|20320|260|11246|8814|Province|n/a|Papua|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|28|1|560|110|5411|319036|4340348|13.6|138.69603|-4.66620953|2.76|4681.65|0|59.9|5.99|0|55.34|0.86|1
59,0.004069782825997291,0.003094266898419575,0.0023844218434840797,0.0028615886514718773,0.0010053760354094413,11/19/20|ID-ST|Sulawesi Tengah|52|2|15|35|1390|54|908|428|Province|n/a|Sulawesi Tengah|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|12|1|175|175|1842|61841|2955567|47.79|121.2010927|-1.00413668|17.59|470.3|0.68|18.27|1.83|0|65.32|0.71|2
60,0.00624246303883096,0.0018677284463513239,0.00018439459912558486,0.00010749856895202066,4.157672376635617e-05,11/14/21|ID-JA|Jambi|2|0|1|1|29756|789|28950|17|Province|n/a|Jambi|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|2|141|163|1399|50058|3493357|69.79|102.7236404|-1.69769766|0.57|8517.88|0|225.86|22.59|0|97.29|1.395671301|1
61,0.0794950154204309,0.0051830654207255175,0.0012909121487992348,0.0013504496752285617,0.001120659982580824,10/30/21|ID-PB|Papua Barat|0|0|1|-1|23089|354|22710|25|Province|n/a|Papua Barat|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|12|1|218|95|1742|102955|1140701|11.08|132.9762624|-2.045160182|0|20241.06|0|310.34|31.03|0|98.36|0|1
62,0.031170045598423363,0.023963208154607857,0.016831811533292548,0.00983438297007088,0.011890568721144511,6/22/21|ID-RI|Riau|224|7|360|-143|68154|1851|63468|2835|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|36.88|11220.43|1.15|304.74|30.47|0|93.12|1.51|1
63,0.0056961034192612265,0.004122539087329246,0.0024879315360074906,0.002064649534216827,0.0008582599743441076,10/24/20|ID-SS|Sumatera Selatan|65|1|40|24|7500|408|5718|1374|Province|n/a|Sumatera Selatan|Indonesia|Asia|Sumatera|UTC+07:00|n/a|13|4|241|387|2853|91592|8217551|89.72|104.1694647|-3.216211808|7.91|912.68|0.12|49.65|4.96|0|76.24|0.89|0.13
64,7.913764528114907e-05,7.497226504475568e-06,8.998314586855556e-06,0.0,0.0,6/2/20|ID-NT|Nusa Tenggara Timur|0|0|0|0|97|1|15|81|Province|n/a|Nusa Tenggara Timur|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|21|1|309|327|3026|48718|5411321|111.07|121.592271|-8.682205|0|17.93|0|0.18|0.02|0|15.46|0|1
65,0.027968977209358575,0.004409449979168798,0.004159111653695378,0.007609690489200263,0.002337459036856541,9/11/21|ID-KS|Kalimantan Selatan|146|9|256|-119|68236|2286|63451|2499|Province|n/a|Kalimantan Selatan|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|11|2|153|144|1864|38744|4023049|103.84|115.4385783|-2.993594979|36.29|16961.26|2.24|568.23|56.82|0|92.99|0.86|0.43
66,0.00012278924085246806,4.480200975778131e-05,3.0552310074303244e-05,6.560682021321975e-06,1.3712254876227864e-05,4/3/20|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0|1|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|0|1.45|0|0.72|0.07|0|0.0|1|1
67,0.002814027581010846,0.001401639342169828,0.0008523487710765334,0.0002806333109573748,0.0007410823353856959,11/16/20|ID-NB|Nusa Tenggara Barat|0|0|0|0|4403|230|3539|634|Province|n/a|Nusa Tenggara Barat|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|2|117|145|995|18572|5270247|283.77|117.5086257|-8.606998866|0|835.44|0|43.64|4.36|0|80.38|0|1
