WA_Fn-UseC_-Telco-Customer-Churn,17.0,23.0,7.0,18.0,35.0
Wine_quality,0.0,3.0,16.0,21.0,61.0
X264_AllMeasurements,15.0,8.0,12.0,66.0,2.0
accessories,2.0,4.0,7.0,13.0,75.0
all_players,6.0,8.0,3.0,17.0,66.0
auto93,3.0,8.0,2.0,5.0,82.0
billing10k,4.0,5.0,21.0,14.0,56.0
coc1000,0.0,1.0,3.0,10.0,86.0
dataset120,2.0,7.0,18.0,15.0,58.0
dataset600,3.0,5.0,6.0,4.0,82.0
dconvert,15.0,32.0,12.0,11.0,30.0
deeparch,18.0,8.0,5.0,21.0,48.0
dress-up,2.0,14.0,18.0,12.0,60.0
exastencils,2.0,8.0,12.0,32.0,46.0
home_data_for_ml_course,1.0,6.0,20.0,11.0,63.0
javagc,27.0,16.0,7.0,44.0,6.0
nasa93dem,81.0,75.0,76.0,73.0,87.0
player_statistics_cleaned_final,78.0,77.0,77.0,80.0,92.0
pom3a,0.0,2.0,9.0,27.0,62.0
pom3b,1.0,4.0,5.0,33.0,57.0
pom3c,0.0,1.0,10.0,21.0,70.0
pom3d,1.0,0.0,7.0,10.0,82.0
redis,0.0,0.0,6.0,23.0,72.0
rs-6d-c3_obj1,9.0,23.0,16.0,20.0,32.0
rs-6d-c3_obj2,36.0,4.0,31.0,16.0,15.0
socks,33.0,0.0,6.0,56.0,5.0
sol-6d-c2-obj1,9.0,1.0,2.0,59.0,30.0
storm,27.0,9.0,6.0,2.0,56.0
student_dropout,98.0,98.0,68.0,59.0,57.0
wallpaper,57.0,48.0,50.0,47.0,38.0
wc+rs-3d-c4-obj1,69.0,54.0,43.0,44.0,58.0
wc+sol-3d-c4-obj1,64.0,50.0,46.0,64.0,44.0
wc+wc-3d-c4-obj1,58.0,55.0,45.0,59.0,51.0
wc-6d-c1-obj1,9.0,13.0,3.0,1.0,74.0
x264,13.0,11.0,8.0,20.0,48.0
xomo_flight,3.0,0.0,12.0,19.0,67.0
xomo_ground,3.0,3.0,7.0,17.0,70.0
xomo_osp,1.0,1.0,16.0,27.0,55.0
xomo_osp2,0.0,3.0,5.0,24.0,69.0
